,demonimador,numerador,Frequência,Qtd_1_Denom,Qtd_0_Demon,D0N0,D0N1,D1N0,D1N1
3304,Livrar_perna,D39,0.214285714,14,86,75,11,11,3
3305,Livrar_perda_sens,D39,NaN,0,100,86,14,0,0
3306,D1,D39,0,1,135,120,15,1,0
3307,D15,D39,0,7,129,114,15,7,0
3308,D16,D39,0.65,20,116,114,2,7,13
3309,D17,D39,0.2,5,131,117,14,4,1
3310,D18,D39,0.0625,16,120,106,14,15,1
3311,D19,D39,0.142857143,7,129,115,14,6,1
3312,D2,D39,0,8,128,113,15,8,0
3313,D20,D39,0,8,128,113,15,8,0
3314,D21,D39,0.142857143,7,129,115,14,6,1
3315,D22,D39,0,2,134,119,15,2,0
3316,D23,D39,0,2,134,119,15,2,0
3317,D24,D39,0.038461538,26,110,96,14,25,1
3318,D25,D39,0,4,132,117,15,4,0
3319,D26,D39,0,2,134,119,15,2,0
3320,D27,D39,0,5,131,116,15,5,0
3321,D28,D39,0,6,130,115,15,6,0
3322,D29,D39,0.285714286,42,94,91,3,30,12
3323,D3,D39,0,2,134,119,15,2,0
3324,D30,D39,0.193548387,62,74,71,3,50,12
3325,D31,D39,0,17,119,104,15,17,0
3326,D32,D39,0.351351351,37,99,97,2,24,13
3327,D33,D39,0,12,124,109,15,12,0
3328,D34,D39,0,3,133,118,15,3,0
3329,D35,D39,0,2,134,119,15,2,0
3330,D36,D39,0.25,8,128,115,13,6,2
3331,D37,D39,0.681818182,22,114,114,0,7,15
3332,D38,D39,0.333333333,3,133,119,14,2,1
3333,D39,D39,1,15,121,121,0,0,15
3334,D4,D39,0,4,132,117,15,4,0
3335,D40,D39,0.2,5,131,117,14,4,1
3336,D41,D39,0.571428571,7,129,118,11,3,4
3337,D42,D39,0,3,133,118,15,3,0
3338,D43,D39,0,3,133,118,15,3,0
3339,D44,D39,0.342105263,38,98,96,2,25,13
3340,D45,D39,0.083333333,12,124,110,14,11,1
3341,D46,D39,0.394736842,38,98,98,0,23,15
3342,D47,D39,0.083333333,12,124,110,14,11,1
3343,D48,D39,0.461538462,26,110,107,3,14,12
3344,D49,D39,0,13,123,108,15,13,0
3345,D5,D39,0,3,133,118,15,3,0
3346,D50,D39,0,2,134,119,15,2,0
3347,D51,D39,0,1,135,120,15,1,0
3348,D52,D39,0,2,134,119,15,2,0
3349,D53,D39,0,2,134,119,15,2,0
3350,D9,D39,0,1,135,120,15,1,0
3351,Fuma,D4,0.086956522,46,82,82,0,42,4
3352,Cirurgia_coluna,D4,0.036363636,55,63,62,1,53,2
3353,Aposentado,D4,0.032258065,31,101,98,3,30,1
3354,Desempregado,D4,0.12,25,105,104,1,22,3
3355,Licenca_Medica,D4,0.055555556,18,114,111,3,17,1
3356,Aposentado_Invalidez,D4,0.125,8,123,120,3,7,1
3357,Analgésicos,D4,0.045454545,88,42,42,0,84,4
3358,OutraDoenca,D4,0.06,50,80,79,1,47,3
3359,Dor_costas,D4,0.043956044,91,37,37,0,87,4
3360,Dor_pernas,D4,0.036363636,55,72,70,2,53,2
3361,Retornar_trabalho,D4,0.05,20,99,96,3,19,1
3362,Masc,D4,0.045454545,88,48,48,0,84,4
3363,Fem,D4,0,48,88,84,4,48,0
3364,Casado_Amasiado,D4,0,55,81,77,4,55,0
3365,Solteiro,D4,0.050847458,59,77,76,1,56,3
3366,Separado_Divorciado,D4,0,7,129,125,4,7,0
3367,X4,D4,0.333333333,3,133,130,3,2,1
3368,X5,D4,0,2,134,130,4,2,0
3369,X6,D4,0,10,126,122,4,10,0
3370,Livrar_costas,D4,0.023255814,86,14,14,0,84,2
3371,Livrar_perna,D4,0,14,86,84,2,14,0
3372,Livrar_perda_sens,D4,NaN,0,100,98,2,0,0
3373,D1,D4,0,1,135,131,4,1,0
3374,D15,D4,0.142857143,7,129,126,3,6,1
3375,D16,D4,0.05,20,116,113,3,19,1
3376,D17,D4,0,5,131,127,4,5,0
3377,D18,D4,0.125,16,120,118,2,14,2
3378,D19,D4,0.285714286,7,129,127,2,5,2
3379,D2,D4,0.375,8,128,127,1,5,3
3380,D20,D4,0,8,128,124,4,8,0
3381,D21,D4,0,7,129,125,4,7,0
3382,D22,D4,0,2,134,130,4,2,0
3383,D23,D4,0,2,134,130,4,2,0
3384,D24,D4,0.038461538,26,110,107,3,25,1
3385,D25,D4,0,4,132,128,4,4,0
3386,D26,D4,0,2,134,130,4,2,0
3387,D27,D4,0,5,131,127,4,5,0
3388,D28,D4,0,6,130,126,4,6,0
3389,D29,D4,0,42,94,90,4,42,0
3390,D3,D4,1,2,134,132,2,0,2
3391,D30,D4,0.016129032,62,74,71,3,61,1
3392,D31,D4,0,17,119,115,4,17,0
3393,D32,D4,0,37,99,95,4,37,0
3394,D33,D4,0,12,124,120,4,12,0
3395,D34,D4,0.333333333,3,133,130,3,2,1
3396,D35,D4,1,2,134,132,2,0,2
3397,D36,D4,0,8,128,124,4,8,0
3398,D37,D4,0.045454545,22,114,111,3,21,1
3399,D38,D4,0,3,133,129,4,3,0
3400,D39,D4,0,15,121,117,4,15,0
3401,D4,D4,1,4,132,132,0,0,4
3402,D40,D4,0,5,131,127,4,5,0
3403,D41,D4,0,7,129,125,4,7,0
3404,D42,D4,0,3,133,129,4,3,0
3405,D43,D4,0,3,133,129,4,3,0
3406,D44,D4,0,38,98,94,4,38,0
3407,D45,D4,0,12,124,120,4,12,0
3408,D46,D4,0.026315789,38,98,95,3,37,1
3409,D47,D4,0.083333333,12,124,121,3,11,1
3410,D48,D4,0,26,110,106,4,26,0
3411,D49,D4,0,13,123,119,4,13,0
3412,D5,D4,0.333333333,3,133,130,3,2,1
3413,D50,D4,0,2,134,130,4,2,0
3414,D51,D4,1,1,135,132,3,0,1
3415,D52,D4,0,2,134,130,4,2,0
3416,D53,D4,0,2,134,130,4,2,0
3417,D9,D4,1,1,135,132,3,0,1
3418,Fuma,D40,0.086956522,46,82,82,0,42,4
3419,Cirurgia_coluna,D40,0.072727273,55,63,63,0,51,4
3420,Aposentado,D40,0,31,101,97,4,31,0
3421,Desempregado,D40,0.04,25,105,102,3,24,1
3422,Licenca_Medica,D40,0.166666667,18,114,113,1,15,3
3423,Aposentado_Invalidez,D40,0,8,123,119,4,8,0
3424,Analgésicos,D40,0.022727273,88,42,39,3,86,2
3425,OutraDoenca,D40,0.02,50,80,76,4,49,1
3426,Dor_costas,D40,0.021978022,91,37,34,3,89,2
3427,Dor_pernas,D40,0.072727273,55,72,71,1,51,4
3428,Retornar_trabalho,D40,0,20,99,94,5,20,0
3429,Masc,D40,0.034090909,88,48,46,2,85,3
3430,Fem,D40,0.041666667,48,88,85,3,46,2
3431,Casado_Amasiado,D40,0.018181818,55,81,77,4,54,1
3432,Solteiro,D40,0.050847458,59,77,75,2,56,3
3433,Separado_Divorciado,D40,0,7,129,124,5,7,0
3434,X4,D40,0.333333333,3,133,129,4,2,1
3435,X5,D40,0,2,134,129,5,2,0
3436,X6,D40,0,10,126,121,5,10,0
3437,Livrar_costas,D40,0.011627907,86,14,11,3,85,1
3438,Livrar_perna,D40,0.214285714,14,86,85,1,11,3
3439,Livrar_perda_sens,D40,NaN,0,100,96,4,0,0
3440,D1,D40,0,1,135,130,5,1,0
3441,D15,D40,0.571428571,7,129,128,1,3,4
3442,D16,D40,0,20,116,111,5,20,0
3443,D17,D40,0.4,5,131,128,3,3,2
3444,D18,D40,0.125,16,120,117,3,14,2
3445,D19,D40,0,7,129,124,5,7,0
3446,D2,D40,0,8,128,123,5,8,0
3447,D20,D40,0,8,128,123,5,8,0
3448,D21,D40,0,7,129,124,5,7,0
3449,D22,D40,0,2,134,129,5,2,0
3450,D23,D40,0,2,134,129,5,2,0
3451,D24,D40,0,26,110,105,5,26,0
3452,D25,D40,0,4,132,127,5,4,0
3453,D26,D40,0,2,134,129,5,2,0
3454,D27,D40,0,5,131,126,5,5,0
3455,D28,D40,0,6,130,125,5,6,0
3456,D29,D40,0.047619048,42,94,91,3,40,2
3457,D3,D40,0,2,134,129,5,2,0
3458,D30,D40,0.016129032,62,74,70,4,61,1
3459,D31,D40,0.176470588,17,119,117,2,14,3
3460,D32,D40,0,37,99,94,5,37,0
3461,D33,D40,0.166666667,12,124,121,3,10,2
3462,D34,D40,0,3,133,128,5,3,0
3463,D35,D40,0,2,134,129,5,2,0
3464,D36,D40,0.625,8,128,128,0,3,5
3465,D37,D40,0.136363636,22,114,112,2,19,3
3466,D38,D40,1,3,133,131,2,0,3
3467,D39,D40,0.066666667,15,121,117,4,14,1
3468,D4,D40,0,4,132,127,5,4,0
3469,D40,D40,1,5,131,131,0,0,5
3470,D41,D40,0.428571429,7,129,127,2,4,3
3471,D42,D40,0,3,133,128,5,3,0
3472,D43,D40,0,3,133,128,5,3,0
3473,D44,D40,0.026315789,38,98,94,4,37,1
3474,D45,D40,0.166666667,12,124,121,3,10,2
3475,D46,D40,0.026315789,38,98,94,4,37,1
3476,D47,D40,0.25,12,124,122,2,9,3
3477,D48,D40,0,26,110,105,5,26,0
3478,D49,D40,0.153846154,13,123,120,3,11,2
3479,D5,D40,0,3,133,128,5,3,0
3480,D50,D40,0,2,134,129,5,2,0
3481,D51,D40,0,1,135,130,5,1,0
3482,D52,D40,0,2,134,129,5,2,0
3483,D53,D40,0,2,134,129,5,2,0
3484,D9,D40,0,1,135,130,5,1,0
3485,Fuma,D41,0.065217391,46,82,80,2,43,3
3486,Cirurgia_coluna,D41,0.090909091,55,63,62,1,50,5
3487,Aposentado,D41,0.064516129,31,101,96,5,29,2
3488,Desempregado,D41,0.04,25,105,99,6,24,1
3489,Licenca_Medica,D41,0.166666667,18,114,110,4,15,3
3490,Aposentado_Invalidez,D41,0.125,8,123,117,6,7,1
3491,Analgésicos,D41,0.056818182,88,42,40,2,83,5
3492,OutraDoenca,D41,0.04,50,80,75,5,48,2
3493,Dor_costas,D41,0.054945055,91,37,35,2,86,5
3494,Dor_pernas,D41,0.109090909,55,72,71,1,49,6
3495,Retornar_trabalho,D41,0.1,20,99,94,5,18,2
3496,Masc,D41,0.079545455,88,48,48,0,81,7
3497,Fem,D41,0,48,88,81,7,48,0
3498,Casado_Amasiado,D41,0.054545455,55,81,77,4,52,3
3499,Solteiro,D41,0.050847458,59,77,73,4,56,3
3500,Separado_Divorciado,D41,0,7,129,122,7,7,0
3501,X4,D41,0,3,133,126,7,3,0
3502,X5,D41,0,2,134,127,7,2,0
3503,X6,D41,0.1,10,126,120,6,9,1
3504,Livrar_costas,D41,0.058139535,86,14,13,1,81,5
3505,Livrar_perna,D41,0.071428571,14,86,81,5,13,1
3506,Livrar_perda_sens,D41,NaN,0,100,94,6,0,0
3507,D1,D41,0,1,135,128,7,1,0
3508,D15,D41,0.428571429,7,129,125,4,4,3
3509,D16,D41,0.2,20,116,113,3,16,4
3510,D17,D41,0.4,5,131,126,5,3,2
3511,D18,D41,0.125,16,120,115,5,14,2
3512,D19,D41,0,7,129,122,7,7,0
3513,D2,D41,0,8,128,121,7,8,0
3514,D20,D41,0,8,128,121,7,8,0
3515,D21,D41,0,7,129,122,7,7,0
3516,D22,D41,0,2,134,127,7,2,0
3517,D23,D41,0,2,134,127,7,2,0
3518,D24,D41,0,26,110,103,7,26,0
3519,D25,D41,0,4,132,125,7,4,0
3520,D26,D41,0,2,134,127,7,2,0
3521,D27,D41,0,5,131,124,7,5,0
3522,D28,D41,0,6,130,123,7,6,0
3523,D29,D41,0.142857143,42,94,93,1,36,6
3524,D3,D41,0,2,134,127,7,2,0
3525,D30,D41,0.064516129,62,74,71,3,58,4
3526,D31,D41,0.058823529,17,119,113,6,16,1
3527,D32,D41,0.108108108,37,99,96,3,33,4
3528,D33,D41,0,12,124,117,7,12,0
3529,D34,D41,0,3,133,126,7,3,0
3530,D35,D41,0,2,134,127,7,2,0
3531,D36,D41,0.5,8,128,125,3,4,4
3532,D37,D41,0.318181818,22,114,114,0,15,7
3533,D38,D41,0.333333333,3,133,127,6,2,1
3534,D39,D41,0.266666667,15,121,118,3,11,4
3535,D4,D41,0,4,132,125,7,4,0
3536,D40,D41,0.6,5,131,127,4,2,3
3537,D41,D41,1,7,129,129,0,0,7
3538,D42,D41,0,3,133,126,7,3,0
3539,D43,D41,0,3,133,126,7,3,0
3540,D44,D41,0.105263158,38,98,95,3,34,4
3541,D45,D41,0.083333333,12,124,118,6,11,1
3542,D46,D41,0.131578947,38,98,96,2,33,5
3543,D47,D41,0.083333333,12,124,118,6,11,1
3544,D48,D41,0.153846154,26,110,107,3,22,4
3545,D49,D41,0,13,123,116,7,13,0
3546,D5,D41,0,3,133,126,7,3,0
3547,D50,D41,0,2,134,127,7,2,0
3548,D51,D41,0,1,135,128,7,1,0
3549,D52,D41,0,2,134,127,7,2,0
3550,D53,D41,0,2,134,127,7,2,0
3551,D9,D41,0,1,135,128,7,1,0
3552,Fuma,D42,0.02173913,46,82,80,2,45,1
3553,Cirurgia_coluna,D42,0,55,63,61,2,55,0
3554,Aposentado,D42,0.032258065,31,101,99,2,30,1
3555,Desempregado,D42,0.04,25,105,103,2,24,1
3556,Licenca_Medica,D42,0.055555556,18,114,112,2,17,1
3557,Aposentado_Invalidez,D42,0,8,123,120,3,8,0
3558,Analgésicos,D42,0.011363636,88,42,41,1,87,1
3559,OutraDoenca,D42,0,50,80,77,3,50,0
3560,Dor_costas,D42,0.032967033,91,37,37,0,88,3
3561,Dor_pernas,D42,0,55,72,69,3,55,0
3562,Retornar_trabalho,D42,0.05,20,99,97,2,19,1
3563,Masc,D42,0.034090909,88,48,48,0,85,3
3564,Fem,D42,0,48,88,85,3,48,0
3565,Casado_Amasiado,D42,0.036363636,55,81,80,1,53,2
3566,Solteiro,D42,0.016949153,59,77,75,2,58,1
3567,Separado_Divorciado,D42,0,7,129,126,3,7,0
3568,X4,D42,0,3,133,130,3,3,0
3569,X5,D42,0,2,134,131,3,2,0
3570,X6,D42,0,10,126,123,3,10,0
3571,Livrar_costas,D42,0.023255814,86,14,14,0,84,2
3572,Livrar_perna,D42,0,14,86,84,2,14,0
3573,Livrar_perda_sens,D42,NaN,0,100,98,2,0,0
3574,D1,D42,0,1,135,132,3,1,0
3575,D15,D42,0,7,129,126,3,7,0
3576,D16,D42,0,20,116,113,3,20,0
3577,D17,D42,0,5,131,128,3,5,0
3578,D18,D42,0.125,16,120,119,1,14,2
3579,D19,D42,0.285714286,7,129,128,1,5,2
3580,D2,D42,0,8,128,125,3,8,0
3581,D20,D42,0.25,8,128,127,1,6,2
3582,D21,D42,0.142857143,7,129,127,2,6,1
3583,D22,D42,1,2,134,133,1,0,2
3584,D23,D42,0,2,134,131,3,2,0
3585,D24,D42,0,26,110,107,3,26,0
3586,D25,D42,0,4,132,129,3,4,0
3587,D26,D42,0.5,2,134,132,2,1,1
3588,D27,D42,0,5,131,128,3,5,0
3589,D28,D42,0,6,130,127,3,6,0
3590,D29,D42,0,42,94,91,3,42,0
3591,D3,D42,0,2,134,131,3,2,0
3592,D30,D42,0.016129032,62,74,72,2,61,1
3593,D31,D42,0,17,119,116,3,17,0
3594,D32,D42,0.027027027,37,99,97,2,36,1
3595,D33,D42,0,12,124,121,3,12,0
3596,D34,D42,0,3,133,130,3,3,0
3597,D35,D42,0,2,134,131,3,2,0
3598,D36,D42,0,8,128,125,3,8,0
3599,D37,D42,0,22,114,111,3,22,0
3600,D38,D42,0,3,133,130,3,3,0
3601,D39,D42,0,15,121,118,3,15,0
3602,D4,D42,0,4,132,129,3,4,0
3603,D40,D42,0,5,131,128,3,5,0
3604,D41,D42,0,7,129,126,3,7,0
3605,D42,D42,1,3,133,133,0,0,3
3606,D43,D42,0.333333333,3,133,131,2,2,1
3607,D44,D42,0.026315789,38,98,96,2,37,1
3608,D45,D42,0,12,124,121,3,12,0
3609,D46,D42,0,38,98,95,3,38,0
3610,D47,D42,0,12,124,121,3,12,0
3611,D48,D42,0,26,110,107,3,26,0
3612,D49,D42,0,13,123,120,3,13,0
3613,D5,D42,0,3,133,130,3,3,0
3614,D50,D42,0,2,134,131,3,2,0
3615,D51,D42,0,1,135,132,3,1,0
3616,D52,D42,0.5,2,134,132,2,1,1
3617,D53,D42,0,2,134,131,3,2,0
3618,D9,D42,0,1,135,132,3,1,0
3619,Fuma,D43,0.043478261,46,82,81,1,44,2
3620,Cirurgia_coluna,D43,0.018181818,55,63,62,1,54,1
3621,Aposentado,D43,0.032258065,31,101,99,2,30,1
3622,Desempregado,D43,0.04,25,105,103,2,24,1
3623,Licenca_Medica,D43,0.055555556,18,114,112,2,17,1
3624,Aposentado_Invalidez,D43,0,8,123,120,3,8,0
3625,Analgésicos,D43,0.034090909,88,42,42,0,85,3
3626,OutraDoenca,D43,0,50,80,77,3,50,0
3627,Dor_costas,D43,0.021978022,91,37,36,1,89,2
3628,Dor_pernas,D43,0,55,72,69,3,55,0
3629,Retornar_trabalho,D43,0.05,20,99,97,2,19,1
3630,Masc,D43,0.011363636,88,48,46,2,87,1
3631,Fem,D43,0.041666667,48,88,87,1,46,2
3632,Casado_Amasiado,D43,0.054545455,55,81,81,0,52,3
3633,Solteiro,D43,0,59,77,74,3,59,0
3634,Separado_Divorciado,D43,0,7,129,126,3,7,0
3635,X4,D43,0,3,133,130,3,3,0
3636,X5,D43,0,2,134,131,3,2,0
3637,X6,D43,0,10,126,123,3,10,0
3638,Livrar_costas,D43,0.023255814,86,14,14,0,84,2
3639,Livrar_perna,D43,0,14,86,84,2,14,0
3640,Livrar_perda_sens,D43,NaN,0,100,98,2,0,0
3641,D1,D43,0,1,135,132,3,1,0
3642,D15,D43,0,7,129,126,3,7,0
3643,D16,D43,0,20,116,113,3,20,0
3644,D17,D43,0,5,131,128,3,5,0
3645,D18,D43,0.125,16,120,119,1,14,2
3646,D19,D43,0.142857143,7,129,127,2,6,1
3647,D2,D43,0.125,8,128,126,2,7,1
3648,D20,D43,0.25,8,128,127,1,6,2
3649,D21,D43,0.285714286,7,129,128,1,5,2
3650,D22,D43,0.5,2,134,132,2,1,1
3651,D23,D43,0,2,134,131,3,2,0
3652,D24,D43,0,26,110,107,3,26,0
3653,D25,D43,0,4,132,129,3,4,0
3654,D26,D43,0.5,2,134,132,2,1,1
3655,D27,D43,0,5,131,128,3,5,0
3656,D28,D43,0.166666667,6,130,128,2,5,1
3657,D29,D43,0,42,94,91,3,42,0
3658,D3,D43,0,2,134,131,3,2,0
3659,D30,D43,0.016129032,62,74,72,2,61,1
3660,D31,D43,0,17,119,116,3,17,0
3661,D32,D43,0,37,99,96,3,37,0
3662,D33,D43,0,12,124,121,3,12,0
3663,D34,D43,0.333333333,3,133,131,2,2,1
3664,D35,D43,0,2,134,131,3,2,0
3665,D36,D43,0,8,128,125,3,8,0
3666,D37,D43,0,22,114,111,3,22,0
3667,D38,D43,0,3,133,130,3,3,0
3668,D39,D43,0,15,121,118,3,15,0
3669,D4,D43,0,4,132,129,3,4,0
3670,D40,D43,0,5,131,128,3,5,0
3671,D41,D43,0,7,129,126,3,7,0
3672,D42,D43,0.333333333,3,133,131,2,2,1
3673,D43,D43,1,3,133,133,0,0,3
3674,D44,D43,0,38,98,95,3,38,0
3675,D45,D43,0,12,124,121,3,12,0
3676,D46,D43,0,38,98,95,3,38,0
3677,D47,D43,0,12,124,121,3,12,0
3678,D48,D43,0,26,110,107,3,26,0
3679,D49,D43,0,13,123,120,3,13,0
3680,D5,D43,0,3,133,130,3,3,0
3681,D50,D43,0.5,2,134,132,2,1,1
3682,D51,D43,0,1,135,132,3,1,0
3683,D52,D43,0.5,2,134,132,2,1,1
3684,D53,D43,1,2,134,133,1,0,2
3685,D9,D43,0,1,135,132,3,1,0
3686,Fuma,D44,0.239130435,46,82,56,26,35,11
3687,Cirurgia_coluna,D44,0.327272727,55,63,46,17,37,18
3688,Aposentado,D44,0.387096774,31,101,75,26,19,12
3689,Desempregado,D44,0.12,25,105,70,35,22,3
3690,Licenca_Medica,D44,0.333333333,18,114,82,32,12,6
3691,Aposentado_Invalidez,D44,0.5,8,123,90,33,4,4
3692,Analgésicos,D44,0.375,88,42,37,5,55,33
3693,OutraDoenca,D44,0.28,50,80,57,23,36,14
3694,Dor_costas,D44,0.362637363,91,37,33,4,58,33
3695,Dor_pernas,D44,0.563636364,55,72,66,6,24,31
3696,Retornar_trabalho,D44,0.35,20,99,72,27,13,7
3697,Masc,D44,0.329545455,88,48,39,9,59,29
3698,Fem,D44,0.1875,48,88,59,29,39,9
3699,Casado_Amasiado,D44,0.345454545,55,81,62,19,36,19
3700,Solteiro,D44,0.203389831,59,77,51,26,47,12
3701,Separado_Divorciado,D44,0.285714286,7,129,93,36,5,2
3702,X4,D44,0,3,133,95,38,3,0
3703,X5,D44,0,2,134,96,38,2,0
3704,X6,D44,0.5,10,126,93,33,5,5
3705,Livrar_costas,D44,0.325581395,86,14,6,8,58,28
3706,Livrar_perna,D44,0.571428571,14,86,58,28,6,8
3707,Livrar_perda_sens,D44,NaN,0,100,64,36,0,0
3708,D1,D44,0,1,135,97,38,1,0
3709,D15,D44,0.285714286,7,129,93,36,5,2
3710,D16,D44,0.8,20,116,94,22,4,16
3711,D17,D44,0,5,131,93,38,5,0
3712,D18,D44,0,16,120,82,38,16,0
3713,D19,D44,0,7,129,91,38,7,0
3714,D2,D44,0.125,8,128,91,37,7,1
3715,D20,D44,0,8,128,90,38,8,0
3716,D21,D44,0,7,129,91,38,7,0
3717,D22,D44,0,2,134,96,38,2,0
3718,D23,D44,0.5,2,134,97,37,1,1
3719,D24,D44,0.115384615,26,110,75,35,23,3
3720,D25,D44,0,4,132,94,38,4,0
3721,D26,D44,0,2,134,96,38,2,0
3722,D27,D44,0.4,5,131,95,36,3,2
3723,D28,D44,0,6,130,92,38,6,0
3724,D29,D44,0.738095238,42,94,87,7,11,31
3725,D3,D44,0,2,134,96,38,2,0
3726,D30,D44,0.532258065,62,74,69,5,29,33
3727,D31,D44,0.235294118,17,119,85,34,13,4
3728,D32,D44,0.864864865,37,99,93,6,5,32
3729,D33,D44,0.25,12,124,89,35,9,3
3730,D34,D44,0,3,133,95,38,3,0
3731,D35,D44,0,2,134,96,38,2,0
3732,D36,D44,0.375,8,128,93,35,5,3
3733,D37,D44,0.727272727,22,114,92,22,6,16
3734,D38,D44,0.333333333,3,133,96,37,2,1
3735,D39,D44,0.866666667,15,121,96,25,2,13
3736,D4,D44,0,4,132,94,38,4,0
3737,D40,D44,0.2,5,131,94,37,4,1
3738,D41,D44,0.571428571,7,129,95,34,3,4
3739,D42,D44,0.333333333,3,133,96,37,2,1
3740,D43,D44,0,3,133,95,38,3,0
3741,D44,D44,1,38,98,98,0,0,38
3742,D45,D44,0.583333333,12,124,93,31,5,7
3743,D46,D44,0.894736842,38,98,94,4,4,34
3744,D47,D44,0.5,12,124,92,32,6,6
3745,D48,D44,0.846153846,26,110,94,16,4,22
3746,D49,D44,0.461538462,13,123,91,32,7,6
3747,D5,D44,0.333333333,3,133,96,37,2,1
3748,D50,D44,0,2,134,96,38,2,0
3749,D51,D44,0,1,135,97,38,1,0
3750,D52,D44,0.5,2,134,97,37,1,1
3751,D53,D44,0,2,134,96,38,2,0
3752,D9,D44,0,1,135,97,38,1,0
3753,Fuma,D45,0.130434783,46,82,77,5,40,6
3754,Cirurgia_coluna,D45,0.127272727,55,63,60,3,48,7
3755,Aposentado,D45,0.064516129,31,101,92,9,29,2
3756,Desempregado,D45,0.04,25,105,95,10,24,1
3757,Licenca_Medica,D45,0.055555556,18,114,104,10,17,1
3758,Aposentado_Invalidez,D45,0.125,8,123,114,9,7,1
3759,Analgésicos,D45,0.102272727,88,42,39,3,79,9
3760,OutraDoenca,D45,0.1,50,80,73,7,45,5
3761,Dor_costas,D45,0.098901099,91,37,34,3,82,9
3762,Dor_pernas,D45,0.218181818,55,72,72,0,43,12
3763,Retornar_trabalho,D45,0.1,20,99,91,8,18,2
3764,Masc,D45,0.090909091,88,48,44,4,80,8
3765,Fem,D45,0.083333333,48,88,80,8,44,4
3766,Casado_Amasiado,D45,0.036363636,55,81,71,10,53,2
3767,Solteiro,D45,0.152542373,59,77,74,3,50,9
3768,Separado_Divorciado,D45,0,7,129,117,12,7,0
3769,X4,D45,0,3,133,121,12,3,0
3770,X5,D45,0,2,134,122,12,2,0
3771,X6,D45,0.1,10,126,115,11,9,1
3772,Livrar_costas,D45,0.093023256,86,14,10,4,78,8
3773,Livrar_perna,D45,0.285714286,14,86,78,8,10,4
3774,Livrar_perda_sens,D45,NaN,0,100,88,12,0,0
3775,D1,D45,0,1,135,123,12,1,0
3776,D15,D45,0.285714286,7,129,119,10,5,2
3777,D16,D45,0.1,20,116,106,10,18,2
3778,D17,D45,0,5,131,119,12,5,0
3779,D18,D45,0,16,120,108,12,16,0
3780,D19,D45,0,7,129,117,12,7,0
3781,D2,D45,0.125,8,128,117,11,7,1
3782,D20,D45,0,8,128,116,12,8,0
3783,D21,D45,0,7,129,117,12,7,0
3784,D22,D45,0,2,134,122,12,2,0
3785,D23,D45,0.5,2,134,123,11,1,1
3786,D24,D45,0.038461538,26,110,99,11,25,1
3787,D25,D45,0,4,132,120,12,4,0
3788,D26,D45,0,2,134,122,12,2,0
3789,D27,D45,0,5,131,119,12,5,0
3790,D28,D45,0,6,130,118,12,6,0
3791,D29,D45,0.071428571,42,94,85,9,39,3
3792,D3,D45,0,2,134,122,12,2,0
3793,D30,D45,0.161290323,62,74,72,2,52,10
3794,D31,D45,0.411764706,17,119,114,5,10,7
3795,D32,D45,0.081081081,37,99,90,9,34,3
3796,D33,D45,0.666666667,12,124,120,4,4,8
3797,D34,D45,0,3,133,121,12,3,0
3798,D35,D45,0,2,134,122,12,2,0
3799,D36,D45,0.25,8,128,118,10,6,2
3800,D37,D45,0.045454545,22,114,103,11,21,1
3801,D38,D45,0.666666667,3,133,123,10,1,2
3802,D39,D45,0.066666667,15,121,110,11,14,1
3803,D4,D45,0,4,132,120,12,4,0
3804,D40,D45,0.4,5,131,121,10,3,2
3805,D41,D45,0.142857143,7,129,118,11,6,1
3806,D42,D45,0,3,133,121,12,3,0
3807,D43,D45,0,3,133,121,12,3,0
3808,D44,D45,0.184210526,38,98,93,5,31,7
3809,D45,D45,1,12,124,124,0,0,12
3810,D46,D45,0.184210526,38,98,93,5,31,7
3811,D47,D45,0.833333333,12,124,122,2,2,10
3812,D48,D45,0.115384615,26,110,101,9,23,3
3813,D49,D45,0.615384615,13,123,119,4,5,8
3814,D5,D45,0.333333333,3,133,122,11,2,1
3815,D50,D45,0,2,134,122,12,2,0
3816,D51,D45,0,1,135,123,12,1,0
3817,D52,D45,0,2,134,122,12,2,0
3818,D53,D45,0,2,134,122,12,2,0
3819,D9,D45,0,1,135,123,12,1,0
3820,Fuma,D46,0.239130435,46,82,56,26,35,11
3821,Cirurgia_coluna,D46,0.309090909,55,63,46,17,38,17
3822,Aposentado,D46,0.35483871,31,101,74,27,20,11
3823,Desempregado,D46,0.16,25,105,71,34,21,4
3824,Licenca_Medica,D46,0.222222222,18,114,80,34,14,4
3825,Aposentado_Invalidez,D46,0.625,8,123,90,33,3,5
3826,Analgésicos,D46,0.375,88,42,37,5,55,33
3827,OutraDoenca,D46,0.34,50,80,60,20,33,17
3828,Dor_costas,D46,0.340659341,91,37,31,6,60,31
3829,Dor_pernas,D46,0.581818182,55,72,67,5,23,32
3830,Retornar_trabalho,D46,0.45,20,99,73,26,11,9
3831,Masc,D46,0.318181818,88,48,38,10,60,28
3832,Fem,D46,0.208333333,48,88,60,28,38,10
3833,Casado_Amasiado,D46,0.345454545,55,81,62,19,36,19
3834,Solteiro,D46,0.186440678,59,77,50,27,48,11
3835,Separado_Divorciado,D46,0.285714286,7,129,93,36,5,2
3836,X4,D46,0,3,133,95,38,3,0
3837,X5,D46,0,2,134,96,38,2,0
