"","Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"4155","RMDQ24_v1","BPI_8_v1","-0.176772524220156","0.134880478494739","126","28","6"
"4156","RMDQ24_v1","BPI - Atividde geral","0.1971519453081","0.098100922249549","121","28","6"
"4157","RMDQ24_v1","BPI - Humor","0.104150478878797","0.383810745096527","121","28","6"
"4158","RMDQ24_v1","BPI - Habilidade de caminhar","0.0370437293746558","0.757012718267862","121","28","6"
"4159","RMDQ24_v1","BPI - Trabalho","0.245532764552632","0.0388833895171147","121","28","6"
"4160","RMDQ24_v1","BPI - Relacionamento com outras pessoas","0.121387834257294","0.309864742725558","121","28","6"
"4161","RMDQ24_v1","BPI - Sono","0.260210202071954","0.0284610948324353","121","28","6"
"4162","RMDQ24_v1","BPI - Habilidade para apreciar a vida","0.101011367181468","0.398344060443515","121","28","6"
"4163","RMDQ24_v1","Oswestry1_v1","0.9999","1.29915721432412e-51","185","35","12"
"4164","RMDQ24_v1","Oswestry2_v1","0.9999","6.61047378185036e-57","185","35","12"
"4165","RMDQ24_v1","Oswestry3_v1","0.9999","1.36683952663278e-50","185","35","12"
"4166","RMDQ24_v1","Oswestry4_v1","0.9999","5.42662244674333e-61","185","35","12"
"4167","RMDQ24_v1","Oswestry5_v1","0.9999","1.15601490852555e-49","185","35","12"
"4168","RMDQ24_v1","Oswestry6_v1","0.9999","8.74458948567079e-52","185","35","12"
"4169","RMDQ24_v1","Oswestry7_v1","0.9999","2.48524568964642e-48","185","35","12"
"4170","RMDQ24_v1","Oswestry8_v1","0.9999","1.03157215522936e-43","185","35","12"
"4171","RMDQ24_v1","Oswestry9_v1","0.9999","5.73711768426057e-50","185","35","12"
"4172","RMDQ24_v1","Oswestry10_v1","0.9999","2.64396503358391e-43","185","35","12"
"4173","RMDQ24_v1","Somatoria_Owestry","0.9999","1.38288577267826e-64","185","35","12"
"4174","RMDQ24_v1","Ord_RMDQ","0.9999","1.80684043495848e-83","100","35","0"
"4175","RMDQ24_v1","SF12_M1_1_v1","0.751547739525031","3.39888342573601e-15","185","35","12"
"4176","RMDQ24_v1","SF12_M1_2_v1","-0.941993934124047","3.58068088917057e-25","185","35","12"
"4177","RMDQ24_v1","SF12_M1_3_v1","-0.999158014254823","3.87818400057275e-29","185","35","12"
"4178","RMDQ24_v1","SF12_M1_4_v1","-0.839271001696248","2.88080098727712e-19","185","35","12"
"4179","RMDQ24_v1","SF12_M1_5_v1","-0.902538233210413","9.75019235968795e-23","185","35","12"
"4180","RMDQ24_v1","SF12_M1_6_v1","-0.9999","1.6466860853441e-30","185","35","12"
"4181","RMDQ24_v1","SF12_M1_7_v1","-0.9999","4.94001541793228e-36","185","35","12"
"4182","RMDQ24_v1","SF12_M1_8_v1","0.91150028350602","2.8544637760128e-23","185","35","12"
"4183","RMDQ24_v1","SF12_M1_9_v1","-0.911251515158917","2.95449769123814e-23","185","35","12"
"4184","RMDQ24_v1","SF12_M1_10_v1","-0.829096606624283","9.39668678119221e-19","185","35","12"
"4185","RMDQ24_v1","SF12_M1_11_v1","-0.9999","3.87472699273897e-34","185","35","12"
"4186","RMDQ24_v1","SF12_M1_12_v1","-0.995065903944566","7.79104232105677e-29","185","35","12"
"4187","DN4 - Queimação","Há quanto tempo em São Paulo se de outro local","0.239647291793477","0.424870789335854","12","8","5"
"4188","DN4 - Queimação","Quantidade de cirurgias na coluna","-0.003351313194783","0.975279059378557","72","65","9"
"4189","DN4 - Queimação","Trabalho_Cansativo","0.178856756170127","0.117380302194041","70","53","16"
"4190","DN4 - Queimação","Licenca_Tempo","0.108168994163235","0.913693629599579","2","2","2"
"4191","DN4 - Queimação","Tempo com a dor nas costas","0.329436516464797","0.00308342427577238","71","55","16"
"4192","DN4 - Queimação","Tempo com dor que irradia p/ as pernas","0.293228713031592","0.0089256900656701","70","55","16"
"4193","DN4 - Queimação","Andar_velocidade","-0.315404545808351","0.00581512008006859","68","52","15"
"4194","DN4 - Queimação","Dor_costas_VAS","0.315782051657306","0.00106750685976374","93","74","14"
"4195","DN4 - Queimação","Intensidade da dor nas pernas","0.361043540776648","6.20899971924822e-05","105","84","13"
"4196","DN4 - Queimação","IDADE","-0.0644663988920674","0.490318836421667","100","83","19"
"4197","DN4 - Queimação","BPI_3_v1","0.365570882255424","1.13917491445694e-05","119","101","16"
"4198","DN4 - Queimação","BPI_4_v1","0.338949547055781","4.98416216498447e-05","119","101","16"
"4199","DN4 - Queimação","BPI_5_v1","0.327427968793892","9.09992592891663e-05","119","101","16"
"4200","DN4 - Queimação","Intensidade da dor no momento","0.363651132717505","0.00148662548763961","65","53","13"
"4201","DN4 - Queimação","BPI_8_v1","-0.0724235211112283","0.48219690753593","68","83","9"
"4202","DN4 - Queimação","BPI - Atividde geral","0.113312834614975","0.277018051897322","64","84","7"
"4203","DN4 - Queimação","BPI - Humor","0.185277983513597","0.0745001960599546","64","84","7"
"4204","DN4 - Queimação","BPI - Habilidade de caminhar","0.206387006124024","0.046660035142318","64","84","7"
"4205","DN4 - Queimação","BPI - Trabalho","0.277156452273753","0.007221837617927","64","84","7"
"4206","DN4 - Queimação","BPI - Relacionamento com outras pessoas","0.256013637003837","0.0132518568980713","64","84","7"
"4207","DN4 - Queimação","BPI - Sono","0.194869271048034","0.0605241019683862","64","84","7"
"4208","DN4 - Queimação","BPI - Habilidade para apreciar a vida","0.193132965533649","0.0628811636264358","64","84","7"
"4209","DN4 - Queimação","Oswestry1_v1","0.133602075292516","0.117924464159356","116","101","15"
"4210","DN4 - Queimação","Oswestry2_v1","0.176737012210711","0.0381897625436342","116","101","15"
"4211","DN4 - Queimação","Oswestry3_v1","0.0435826866584237","0.61092658391997","116","101","15"
"4212","DN4 - Queimação","Oswestry4_v1","0.123936427903501","0.147100446817671","116","101","15"
"4213","DN4 - Queimação","Oswestry5_v1","0.064277679721217","0.452896223677895","116","101","15"
"4214","DN4 - Queimação","Oswestry6_v1","-0.0233818969859545","0.784942467871817","116","101","15"
"4215","DN4 - Queimação","Oswestry7_v1","0.137039457958406","0.108711428063514","116","101","15"
"4216","DN4 - Queimação","Oswestry8_v1","0.0794095567460309","0.353606169942317","116","101","15"
"4217","DN4 - Queimação","Oswestry9_v1","0.114856889598694","0.179217517889704","116","101","15"
"4218","DN4 - Queimação","Oswestry10_v1","0.0656025705790474","0.443624188880921","116","101","15"
"4219","DN4 - Queimação","Somatoria_Owestry","0.0975396057192127","0.254292510505454","116","101","15"
"4220","DN4 - Queimação","Ord_RMDQ","0.0161712394829938","0.885683314949346","68","59","8"
"4221","DN4 - Queimação","SF12_M1_1_v1","0.197225183122442","0.0205598399906465","116","101","15"
"4222","DN4 - Queimação","SF12_M1_2_v1","-0.265249158113663","0.00174315253734343","116","101","15"
"4223","DN4 - Queimação","SF12_M1_3_v1","-0.207310508593171","0.0148501308161797","116","101","15"
"4224","DN4 - Queimação","SF12_M1_4_v1","-0.238506736775592","0.00497032079066802","116","101","15"
"4225","DN4 - Queimação","SF12_M1_5_v1","-0.261839746499378","0.00200380126067525","116","101","15"
"4226","DN4 - Queimação","SF12_M1_6_v1","-0.291186075448365","0.000570652266634133","116","101","15"
"4227","DN4 - Queimação","SF12_M1_7_v1","-0.210836222175098","0.0132107688030027","116","101","15"
"4228","DN4 - Queimação","SF12_M1_8_v1","0.268639013083666","0.00151505117637107","116","101","15"
"4229","DN4 - Queimação","SF12_M1_9_v1","-0.176131955827362","0.0388620369809341","116","101","15"
"4230","DN4 - Queimação","SF12_M1_10_v1","-0.197171006767029","0.0205950420497051","116","101","15"
"4231","DN4 - Queimação","SF12_M1_11_v1","-0.200124230682947","0.0187505680422356","116","101","15"
"4232","DN4 - Queimação","SF12_M1_12_v1","-0.20949873965084","0.0138129478635474","116","101","15"
"4233","DN4 - Sensação de frio dolorosa","Há quanto tempo em São Paulo se de outro local","0.0798263233819517","0.815019404735931","16","4","5"
"4234","DN4 - Sensação de frio dolorosa","Quantidade de cirurgias na coluna","-0.0111582960725767","0.925065397885802","103","33","10"
"4235","DN4 - Sensação de frio dolorosa","Trabalho_Cansativo","0.348851905758727","0.00584316495311264","97","26","16"
"4236","DN4 - Sensação de frio dolorosa","Licenca_Tempo","-0.645036945202256","0.526624441257107","3","1","2"
"4237","DN4 - Sensação de frio dolorosa","Tempo com a dor nas costas","0.328833894721138","0.00965907581247859","101","25","16"
"4238","DN4 - Sensação de frio dolorosa","Tempo com dor que irradia p/ as pernas","0.129882501584539","0.313343165566747","100","25","16"
"4239","DN4 - Sensação de frio dolorosa","Andar_velocidade","-0.24400960162708","0.0647967614194536","97","23","15"
"4240","DN4 - Sensação de frio dolorosa","Dor_costas_VAS","0.0792279016997228","0.466606034047355","130","37","14"
"4241","DN4 - Sensação de frio dolorosa","Intensidade da dor nas pernas","-0.0332173941329246","0.744345881373273","145","43","14"
"4242","DN4 - Sensação de frio dolorosa","IDADE","-0.223239526689281","0.0314624557436461","142","40","20"
"4243","DN4 - Sensação de frio dolorosa","BPI_3_v1","0.0274172018625399","0.773233680463817","171","48","17"
"4244","DN4 - Sensação de frio dolorosa","BPI_4_v1","0.117853198514907","0.214720013588771","171","48","17"
"4245","DN4 - Sensação de frio dolorosa","BPI_5_v1","0.00652176293191215","0.945359090944551","171","48","17"
"4246","DN4 - Sensação de frio dolorosa","Intensidade da dor no momento","0.227392755881945","0.0839795136133391","94","24","13"
"4247","DN4 - Sensação de frio dolorosa","BPI_8_v1","-0.144937479536412","0.19915249158591","110","37","13"
"4248","DN4 - Sensação de frio dolorosa","BPI - Atividde geral","-0.150063544131948","0.188841189110208","108","36","11"
"4249","DN4 - Sensação de frio dolorosa","BPI - Humor","-0.0640361912707888","0.575937982882993","108","36","11"
"4250","DN4 - Sensação de frio dolorosa","BPI - Habilidade de caminhar","-0.0254642075595399","0.824068612295907","108","36","11"
"4251","DN4 - Sensação de frio dolorosa","BPI - Trabalho","0.0307199859962863","0.788536684009738","108","36","11"
"4252","DN4 - Sensação de frio dolorosa","BPI - Relacionamento com outras pessoas","0.00324770654041982","0.977381692932108","108","36","11"
"4253","DN4 - Sensação de frio dolorosa","BPI - Sono","0.0168072609564919","0.88334637285015","108","36","11"
"4254","DN4 - Sensação de frio dolorosa","BPI - Habilidade para apreciar a vida","0.0532018628913229","0.642207080901955","108","36","11"
"4255","DN4 - Sensação de frio dolorosa","Oswestry1_v1","-0.150773126757985","0.113487361562101","168","48","16"
"4256","DN4 - Sensação de frio dolorosa","Oswestry2_v1","-0.147041866889212","0.122753011088031","168","48","16"
"4257","DN4 - Sensação de frio dolorosa","Oswestry3_v1","-0.0870416982389716","0.361812958472577","168","48","16"
"4258","DN4 - Sensação de frio dolorosa","Oswestry4_v1","-0.134359836427332","0.158669218287427","168","48","16"
"4259","DN4 - Sensação de frio dolorosa","Oswestry5_v1","-0.0605318122061939","0.526172921858128","168","48","16"
"4260","DN4 - Sensação de frio dolorosa","Oswestry6_v1","-0.192085470276372","0.0433735355958045","168","48","16"
"4261","DN4 - Sensação de frio dolorosa","Oswestry7_v1","-0.168556907224005","0.0766111246885229","168","48","16"
"4262","DN4 - Sensação de frio dolorosa","Oswestry8_v1","-0.181624635211535","0.056247962087239","168","48","16"
"4263","DN4 - Sensação de frio dolorosa","Oswestry9_v1","-0.133748302494197","0.160582213249059","168","48","16"
"4264","DN4 - Sensação de frio dolorosa","Oswestry10_v1","-0.164656288673374","0.0837323857728007","168","48","16"
"4265","DN4 - Sensação de frio dolorosa","Somatoria_Owestry","-0.150061879468364","0.115210034151857","168","48","16"
"4266","DN4 - Sensação de frio dolorosa","Ord_RMDQ","-0.206253245097554","0.101167339253149","95","28","12"
"4267","DN4 - Sensação de frio dolorosa","SF12_M1_1_v1","0.0193581422620485","0.839429580456399","168","48","16"
"4268","DN4 - Sensação de frio dolorosa","SF12_M1_2_v1","0.152006713260125","0.110547408139105","168","48","16"
"4269","DN4 - Sensação de frio dolorosa","SF12_M1_3_v1","0.142350416133034","0.135223335422308","168","48","16"
"4270","DN4 - Sensação de frio dolorosa","SF12_M1_4_v1","0.117615642760994","0.21749124087907","168","48","16"
"4271","DN4 - Sensação de frio dolorosa","SF12_M1_5_v1","0.0749741802868259","0.432283717480357","168","48","16"
"4272","DN4 - Sensação de frio dolorosa","SF12_M1_6_v1","0.0740755733215884","0.437829155483947","168","48","16"
"4273","DN4 - Sensação de frio dolorosa","SF12_M1_7_v1","0.131663958322009","0.167232520745047","168","48","16"
"4274","DN4 - Sensação de frio dolorosa","SF12_M1_8_v1","-0.0891542300453025","0.350255798979038","168","48","16"
"4275","DN4 - Sensação de frio dolorosa","SF12_M1_9_v1","0.186101929218994","0.0503955619079689","168","48","16"
"4276","DN4 - Sensação de frio dolorosa","SF12_M1_10_v1","0.175417339108644","0.0652806606815247","168","48","16"
"4277","DN4 - Sensação de frio dolorosa","SF12_M1_11_v1","0.194278876343929","0.0410140362543394","168","48","16"
"4278","DN4 - Sensação de frio dolorosa","SF12_M1_12_v1","0.16846225924935","0.0767779220329301","168","48","16"
"4279","DN4 - Choque elétrico","Há quanto tempo em São Paulo se de outro local","0.134673766799526","0.66816541074183","14","6","5"
"4280","DN4 - Choque elétrico","Quantidade de cirurgias na coluna","0.0937323568044212","0.420379135974365","104","35","7"
"4281","DN4 - Choque elétrico","Trabalho_Cansativo","0.104514571954317","0.386335465382321","89","35","15"
"4282","DN4 - Choque elétrico","Licenca_Tempo","-0.645036945202256","0.526624441257107","3","1","2"
"4283","DN4 - Choque elétrico","Tempo com a dor nas costas","0.157897482716445","0.178051406625602","88","39","15"
"4284","DN4 - Choque elétrico","Tempo com dor que irradia p/ as pernas","0.302923782491602","0.00896632355023062","86","40","15"
"4285","DN4 - Choque elétrico","Andar_velocidade","-0.370541383795938","0.00172459933296219","84","37","14"
"4286","DN4 - Choque elétrico","Dor_costas_VAS","0.216698400759709","0.0340576607007901","119","49","13"
"4287","DN4 - Choque elétrico","Intensidade da dor nas pernas","0.417248540996343","1.1276528241376e-05","137","53","12"
"4288","DN4 - Choque elétrico","IDADE","-0.0192417196351557","0.844357780406868","131","54","17"
"4289","DN4 - Choque elétrico","BPI_3_v1","0.393341036446699","8.22632624538809e-06","162","61","13"
"4290","DN4 - Choque elétrico","BPI_4_v1","0.343556267078726","0.000107241024003237","162","61","13"
"4291","DN4 - Choque elétrico","BPI_5_v1","0.36861524269559","3.08444101522407e-05","162","61","13"
"4292","DN4 - Choque elétrico","Intensidade da dor no momento","0.268966460153578","0.0257932891485295","83","36","12"
"4293","DN4 - Choque elétrico","BPI_8_v1","-0.186630875412521","0.0756981123700844","98","53","9"
"4294","DN4 - Choque elétrico","BPI - Atividde geral","0.34563673340644","0.000843149353520672","91","57","7"
"4295","DN4 - Choque elétrico","BPI - Humor","0.354313271991647","0.000613774303779764","91","57","7"
"4296","DN4 - Choque elétrico","BPI - Habilidade de caminhar","0.103763076289314","0.324669354514261","91","57","7"
"4297","DN4 - Choque elétrico","BPI - Trabalho","0.336946404206465","0.00114949594781361","91","57","7"
"4298","DN4 - Choque elétrico","BPI - Relacionamento com outras pessoas","0.386784770408227","0.00017377799697768","91","57","7"
"4299","DN4 - Choque elétrico","BPI - Sono","0.286985257548565","0.00586814735364464","91","57","7"
"4300","DN4 - Choque elétrico","BPI - Habilidade para apreciar a vida","0.248666672526179","0.0173428557805477","91","57","7"
"4301","DN4 - Choque elétrico","Oswestry1_v1","0.0799401132864235","0.377173592232551","159","61","12"
"4302","DN4 - Choque elétrico","Oswestry2_v1","0.100594829907954","0.266191432453003","159","61","12"
"4303","DN4 - Choque elétrico","Oswestry3_v1","-0.147567094461385","0.102312048986992","159","61","12"
"4304","DN4 - Choque elétrico","Oswestry4_v1","0.00148631691291374","0.986911321767925","159","61","12"
"4305","DN4 - Choque elétrico","Oswestry5_v1","-0.0945963346976979","0.295837031303605","159","61","12"
"4306","DN4 - Choque elétrico","Oswestry6_v1","-0.160377285570805","0.0756400868895976","159","61","12"
"4307","DN4 - Choque elétrico","Oswestry7_v1","0.156012976692412","0.084009724608126","159","61","12"
"4308","DN4 - Choque elétrico","Oswestry8_v1","-0.0427938461155455","0.636605173086216","159","61","12"
"4309","DN4 - Choque elétrico","Oswestry9_v1","0.0632232944759867","0.485047772289959","159","61","12"
"4310","DN4 - Choque elétrico","Oswestry10_v1","-0.0573740419209105","0.52637585675628","159","61","12"
"4311","DN4 - Choque elétrico","Somatoria_Owestry","-0.0134775946498629","0.881742764211902","159","61","12"
"4312","DN4 - Choque elétrico","Ord_RMDQ","-0.208092904756081","0.0763880239287551","89","38","8"
"4313","DN4 - Choque elétrico","SF12_M1_1_v1","0.0759336645824938","0.401591481319518","159","61","12"
"4314","DN4 - Choque elétrico","SF12_M1_2_v1","-0.201371313014437","0.0253922520755053","159","61","12"
"4315","DN4 - Choque elétrico","SF12_M1_3_v1","-0.184117171689919","0.0411603981792597","159","61","12"
"4316","DN4 - Choque elétrico","SF12_M1_4_v1","-0.164568106321765","0.068252059914501","159","61","12"
"4317","DN4 - Choque elétrico","SF12_M1_5_v1","-0.231654099900757","0.0099840809500537","159","61","12"
"4318","DN4 - Choque elétrico","SF12_M1_6_v1","-0.109915910468859","0.224275393142636","159","61","12"
"4319","DN4 - Choque elétrico","SF12_M1_7_v1","-0.0900070149784495","0.319947184673738","159","61","12"
"4320","DN4 - Choque elétrico","SF12_M1_8_v1","0.275327934192145","0.00212689575262345","159","61","12"
"4321","DN4 - Choque elétrico","SF12_M1_9_v1","-0.241717145218919","0.00714218839432055","159","61","12"
"4322","DN4 - Choque elétrico","SF12_M1_10_v1","-0.20060613910052","0.0259612716504231","159","61","12"
"4323","DN4 - Choque elétrico","SF12_M1_11_v1","-0.197799717175873","0.028142938705916","159","61","12"
"4324","DN4 - Choque elétrico","SF12_M1_12_v1","-0.228588714578174","0.0110291833416312","159","61","12"
"4325","DN4 - Formigamento","Há quanto tempo em São Paulo se de outro local","0.0964141739587513","0.75923001281233","14","6","5"
"4326","DN4 - Formigamento","Quantidade de cirurgias na coluna","0.228277213533376","0.0449013673184025","101","38","7"
"4327","DN4 - Formigamento","Trabalho_Cansativo","0.136602014059976","0.26497000473358","92","32","15"
"4328","DN4 - Formigamento","Licenca_Tempo","-0.645036945202256","0.526624441257107","3","1","2"
"4329","DN4 - Formigamento","Tempo com a dor nas costas","0.321435876985619","0.00713240224203995","94","33","15"
"4330","DN4 - Formigamento","Tempo com dor que irradia p/ as pernas","0.28740607839663","0.0161081935842847","92","34","15"
"4331","DN4 - Formigamento","Andar_velocidade","-0.212309943873441","0.0863754465147086","90","31","14"
"4332","DN4 - Formigamento","Dor_costas_VAS","0.277940648949977","0.0086498914186876","128","40","13"
"4333","DN4 - Formigamento","Intensidade da dor nas pernas","0.350198953338468","0.000376812146808146","144","46","12"
"4334","DN4 - Formigamento","IDADE","0.0719914776208025","0.47188478752701","137","48","17"
"4335","DN4 - Formigamento","BPI_3_v1","0.349401222779004","0.000100259223650419","166","57","13"
"4336","DN4 - Formigamento","BPI_4_v1","0.30549392743623","0.000706123377203727","166","57","13"
"4337","DN4 - Formigamento","BPI_5_v1","0.341839706068652","0.000142998988109811","166","57","13"
"4338","DN4 - Formigamento","Intensidade da dor no momento","0.31212849799474","0.0115210229654571","88","31","12"
"4339","DN4 - Formigamento","BPI_8_v1","-0.242007772603763","0.0222746438493117","102","49","9"
"4340","DN4 - Formigamento","BPI - Atividde geral","0.336112815812894","0.00138767336515841","97","51","7"
"4341","DN4 - Formigamento","BPI - Humor","0.479821309232394","3.26990236102665e-06","97","51","7"
"4342","DN4 - Formigamento","BPI - Habilidade de caminhar","0.219341947977444","0.0388885826164527","97","51","7"
"4343","DN4 - Formigamento","BPI - Trabalho","0.378285427176362","0.000299409805462743","97","51","7"
"4344","DN4 - Formigamento","BPI - Relacionamento com outras pessoas","0.406240314165149","9.74284961247195e-05","97","51","7"
"4345","DN4 - Formigamento","BPI - Sono","0.203332027815021","0.055796498440991","97","51","7"
"4346","DN4 - Formigamento","BPI - Habilidade para apreciar a vida","0.335472832478104","0.00141831997202041","97","51","7"
"4347","DN4 - Formigamento","Oswestry1_v1","0.0659634983286328","0.471933229046503","163","57","12"
"4348","DN4 - Formigamento","Oswestry2_v1","0.117984340445629","0.197635228224823","163","57","12"
"4349","DN4 - Formigamento","Oswestry3_v1","-0.0187967668929504","0.837675099047663","163","57","12"
"4350","DN4 - Formigamento","Oswestry4_v1","0.05690345108305","0.534966766033213","163","57","12"
"4351","DN4 - Formigamento","Oswestry5_v1","0.0136038430422718","0.882132453112216","163","57","12"
"4352","DN4 - Formigamento","Oswestry6_v1","-0.117901097986241","0.197952903072464","163","57","12"
"4353","DN4 - Formigamento","Oswestry7_v1","0.086182408328606","0.347103733471572","163","57","12"
"4354","DN4 - Formigamento","Oswestry8_v1","0.00584404975810942","0.949215301288825","163","57","12"
"4355","DN4 - Formigamento","Oswestry9_v1","0.10280097418918","0.261858945523964","163","57","12"
"4356","DN4 - Formigamento","Oswestry10_v1","-0.0609375608199682","0.506388975826827","163","57","12"
"4357","DN4 - Formigamento","Somatoria_Owestry","0.0264570093259614","0.773062186950458","163","57","12"
"4358","DN4 - Formigamento","Ord_RMDQ","-0.144998949794895","0.225100642595759","92","35","8"
"4359","DN4 - Formigamento","SF12_M1_1_v1","0.11128065978797","0.224418946470692","163","57","12"
"4360","DN4 - Formigamento","SF12_M1_2_v1","-0.173286651607397","0.0579077191289086","163","57","12"
"4361","DN4 - Formigamento","SF12_M1_3_v1","-0.172650474789482","0.0588414432763646","163","57","12"
"4362","DN4 - Formigamento","SF12_M1_4_v1","-0.0455341737183989","0.619612893619961","163","57","12"
"4363","DN4 - Formigamento","SF12_M1_5_v1","-0.192734130300755","0.0347459688855812","163","57","12"
"4364","DN4 - Formigamento","SF12_M1_6_v1","-0.130272384081528","0.154709126839859","163","57","12"
"4365","DN4 - Formigamento","SF12_M1_7_v1","-0.0362260925148091","0.692928322683073","163","57","12"
"4366","DN4 - Formigamento","SF12_M1_8_v1","0.277664042760015","0.00222254596509613","163","57","12"
"4367","DN4 - Formigamento","SF12_M1_9_v1","-0.190473882655171","0.0369518485930847","163","57","12"
"4368","DN4 - Formigamento","SF12_M1_10_v1","-0.22977929391445","0.0116485001058128","163","57","12"
"4369","DN4 - Formigamento","SF12_M1_11_v1","-0.155218436280874","0.0896457793360815","163","57","12"
"4370","DN4 - Formigamento","SF12_M1_12_v1","-0.157140176894605","0.0857190622813701","163","57","12"
"4371","DN4 - Alfinetada e agulhada","Há quanto tempo em São Paulo se de outro local","0.119369929663216","0.704138553186618","14","6","5"
"4372","DN4 - Alfinetada e agulhada","Quantidade de cirurgias na coluna","0.0917325721084518","0.416890652575956","98","41","7"
"4373","DN4 - Alfinetada e agulhada","Trabalho_Cansativo","0.0431663735053923","0.720843511948275","89","35","15"
"4374","DN4 - Alfinetada e agulhada","Licenca_Tempo","0.780834196823783","0.426966428890183","3","1","2"
"4375","DN4 - Alfinetada e agulhada","Tempo com a dor nas costas","0.157897482716445","0.178051406625602","88","39","15"
"4376","DN4 - Alfinetada e agulhada","Tempo com dor que irradia p/ as pernas","0.1605043922157","0.170392403104017","86","40","15"
"4377","DN4 - Alfinetada e agulhada","Andar_velocidade","-0.24477558452719","0.0407544019269507","84","37","14"
"4378","DN4 - Alfinetada e agulhada","Dor_costas_VAS","0.186985657683248","0.0669589628967315","118","50","13"
"4379","DN4 - Alfinetada e agulhada","Intensidade da dor nas pernas","0.363806626616707","0.00012157506424286","134","56","12"
"4380","DN4 - Alfinetada e agulhada","IDADE","0.102908116114523","0.290062019153103","129","56","17"
"4381","DN4 - Alfinetada e agulhada","BPI_3_v1","0.363526390427098","3.24106780309269e-05","158","65","13"
"4382","DN4 - Alfinetada e agulhada","BPI_4_v1","0.191609940696048","0.0308004355536611","158","65","13"
"4383","DN4 - Alfinetada e agulhada","BPI_5_v1","0.249483012878565","0.00476610487667203","158","65","13"
"4384","DN4 - Alfinetada e agulhada","Intensidade da dor no momento","0.214889148629564","0.0760335870279688","83","36","12"
"4385","DN4 - Alfinetada e agulhada","BPI_8_v1","-0.306251334247798","0.00298884839261089","94","57","9"
"4386","DN4 - Alfinetada e agulhada","BPI - Atividde geral","0.713100440932508","7.73857910946678e-14","86","62","7"
"4387","DN4 - Alfinetada e agulhada","BPI - Humor","0.613691639769844","3.83318940044903e-10","86","62","7"
"4388","DN4 - Alfinetada e agulhada","BPI - Habilidade de caminhar","0.493996578546937","8.84985896972623e-07","86","62","7"
"4389","DN4 - Alfinetada e agulhada","BPI - Trabalho","0.608446627552246","5.66846387665462e-10","86","62","7"
"4390","DN4 - Alfinetada e agulhada","BPI - Relacionamento com outras pessoas","0.644183011741144","3.54333782063787e-11","86","62","7"
"4391","DN4 - Alfinetada e agulhada","BPI - Sono","0.530449207573034","1.07018731118758e-07","86","62","7"
"4392","DN4 - Alfinetada e agulhada","BPI - Habilidade para apreciar a vida","0.525841004711037","1.41338703968083e-07","86","62","7"
"4393","DN4 - Alfinetada e agulhada","Oswestry1_v1","0.28751708284126","0.00119886652886371","156","64","12"
"4394","DN4 - Alfinetada e agulhada","Oswestry2_v1","0.359169140248339","4.60915668115028e-05","156","64","12"
"4395","DN4 - Alfinetada e agulhada","Oswestry3_v1","0.03112939777283","0.728921186735223","156","64","12"
"4396","DN4 - Alfinetada e agulhada","Oswestry4_v1","0.22245085607082","0.0126343014481263","156","64","12"
"4397","DN4 - Alfinetada e agulhada","Oswestry5_v1","0.0526486805155363","0.557684672456774","156","64","12"
"4398","DN4 - Alfinetada e agulhada","Oswestry6_v1","0.035825372741563","0.689997307733952","156","64","12"
"4399","DN4 - Alfinetada e agulhada","Oswestry7_v1","0.332780159246545","0.000166658565183045","156","64","12"
"4400","DN4 - Alfinetada e agulhada","Oswestry8_v1","0.0832198785929381","0.353787432456244","156","64","12"
"4401","DN4 - Alfinetada e agulhada","Oswestry9_v1","0.200074922301374","0.0250928101612839","156","64","12"
"4402","DN4 - Alfinetada e agulhada","Oswestry10_v1","0.012083438668174","0.893000788999884","156","64","12"
"4403","DN4 - Alfinetada e agulhada","Somatoria_Owestry","0.169357289317859","0.058364152773519","156","64","12"
"4404","DN4 - Alfinetada e agulhada","Ord_RMDQ","0.278136211729267","0.0168056718822145","88","39","8"
"4405","DN4 - Alfinetada e agulhada","SF12_M1_1_v1","0.194552395789998","0.0294467384748064","156","64","12"
"4406","DN4 - Alfinetada e agulhada","SF12_M1_2_v1","-0.473146551434883","5.10912364150739e-08","156","64","12"
"4407","DN4 - Alfinetada e agulhada","SF12_M1_3_v1","-0.405209442965094","3.80483502556194e-06","156","64","12"
"4408","DN4 - Alfinetada e agulhada","SF12_M1_4_v1","-0.285555752807592","0.00129756700672287","156","64","12"
"4409","DN4 - Alfinetada e agulhada","SF12_M1_5_v1","-0.444114232070786","3.5490003850675e-07","156","64","12"
"4410","DN4 - Alfinetada e agulhada","SF12_M1_6_v1","-0.372222886662577","2.34900500705246e-05","156","64","12"
"4411","DN4 - Alfinetada e agulhada","SF12_M1_7_v1","-0.370541045379865","2.56583526275685e-05","156","64","12"
"4412","DN4 - Alfinetada e agulhada","SF12_M1_8_v1","0.445676770386698","3.20942036512962e-07","156","64","12"
"4413","DN4 - Alfinetada e agulhada","SF12_M1_9_v1","-0.37014971409301","2.61893091922497e-05","156","64","12"
"4414","DN4 - Alfinetada e agulhada","SF12_M1_10_v1","-0.318110284461891","0.000325992022192284","156","64","12"
"4415","DN4 - Alfinetada e agulhada","SF12_M1_11_v1","-0.371049069974103","2.49842244787636e-05","156","64","12"
"4416","DN4 - Alfinetada e agulhada","SF12_M1_12_v1","-0.338360690851705","0.000128076024528638","156","64","12"
