,demonimador,numerador,Frequência,Qtd_1_Denom,Qtd_0_Demon,D0N0,D0N1,D1N0,D1N1
3298,X40,Solteiro,0.6,5,131,75,56,2,3
3299,X40,Separado_Divorciado,0,5,131,124,7,5,0
3300,X40,X4,0.2,5,131,129,2,4,1
3301,X40,X5,0,5,131,129,2,5,0
3302,X40,X6,0,5,131,121,10,5,0
3303,X40,Livrar_costas,0.25,4,96,11,85,3,1
3304,X40,Livrar_perna,0.75,4,96,85,11,1,3
3305,X40,Livrar_perda_sens,0,4,96,96,0,4,0
3306,X40,X1,0,5,131,130,1,5,0
3307,X40,X15,0.8,5,131,128,3,1,4
3308,X40,X16,0,5,131,111,20,5,0
3309,X40,X17,0.4,5,131,128,3,3,2
3310,X40,X18,0.4,5,131,117,14,3,2
3311,X40,X19,0,5,131,124,7,5,0
3312,X40,X2,0,5,131,123,8,5,0
3313,X40,X20,0,5,131,123,8,5,0
3314,X40,X21,0,5,131,124,7,5,0
3315,X40,X22,0,5,131,129,2,5,0
3316,X40,X23,0,5,131,129,2,5,0
3317,X40,X24,0,5,131,105,26,5,0
3318,X40,X25,0,5,131,127,4,5,0
3319,X40,X26,0,5,131,129,2,5,0
3320,X40,X27,0,5,131,126,5,5,0
3321,X40,X28,0,5,131,125,6,5,0
3322,X40,X29,0.4,5,131,91,40,3,2
3323,X40,X3,0,5,131,129,2,5,0
3324,X40,X30,0.2,5,131,70,61,4,1
3325,X40,X31,0.6,5,131,117,14,2,3
3326,X40,X32,0,5,131,94,37,5,0
3327,X40,X33,0.4,5,131,121,10,3,2
3328,X40,X34,0,5,131,128,3,5,0
3329,X40,X35,0,5,131,129,2,5,0
3330,X40,X36,1,5,131,128,3,0,5
3331,X40,X37,0.6,5,131,112,19,2,3
3332,X40,X38,0.6,5,131,131,0,2,3
3333,X40,X39,0.2,5,131,117,14,4,1
3334,X40,X4,0,5,131,127,4,5,0
3335,X40,X40,1,5,131,131,0,0,5
3336,X40,X41,0.6,5,131,127,4,2,3
3337,X40,X42,0,5,131,128,3,5,0
3338,X40,X43,0,5,131,128,3,5,0
3339,X40,X44,0.2,5,131,94,37,4,1
3340,X40,X45,0.4,5,131,121,10,3,2
3341,X40,X46,0.2,5,131,94,37,4,1
3342,X40,X47,0.6,5,131,122,9,2,3
3343,X40,X48,0,5,131,105,26,5,0
3344,X40,X49,0.4,5,131,120,11,3,2
3345,X40,X5,0,5,131,128,3,5,0
3346,X40,X50,0,5,131,129,2,5,0
3347,X40,X51,0,5,131,130,1,5,0
3348,X40,X52,0,5,131,129,2,5,0
3349,X40,X53,0,5,131,129,2,5,0
3350,X40,X9,0,5,131,130,1,5,0
3351,X41,Fuma,0.6,5,123,80,43,2,3
3352,X41,Cirurgia_coluna,0.833333333,6,112,62,50,1,5
3353,X41,Aposentado,0.285714286,7,125,96,29,5,2
3354,X41,Desempregado,0.142857143,7,123,99,24,6,1
3355,X41,Licenca_Medica,0.428571429,7,125,110,15,4,3
3356,X41,Aposentado_Invalidez,0.142857143,7,124,117,7,6,1
3357,X41,Analgésicos,0.714285714,7,123,40,83,2,5
3358,X41,OutraDoenca,0.285714286,7,123,75,48,5,2
3359,X41,Dor_costas,0.714285714,7,121,35,86,2,5
3360,X41,Dor_pernas,0.857142857,7,120,71,49,1,6
3361,X41,Retornar_trabalho,0.285714286,7,112,94,18,5,2
3362,X41,Masc,1,7,129,48,81,0,7
3363,X41,Fem,0,7,129,81,48,7,0
3364,X41,Casado_Amasiado,0.428571429,7,129,77,52,4,3
3365,X41,Solteiro,0.428571429,7,129,73,56,4,3
3366,X41,Separado_Divorciado,0,7,129,122,7,7,0
3367,X41,X4,0,7,129,126,3,7,0
3368,X41,X5,0,7,129,127,2,7,0
3369,X41,X6,0.142857143,7,129,120,9,6,1
3370,X41,Livrar_costas,0.833333333,6,94,13,81,1,5
3371,X41,Livrar_perna,0.166666667,6,94,81,13,5,1
3372,X41,Livrar_perda_sens,0,6,94,94,0,6,0
3373,X41,X1,0,7,129,128,1,7,0
3374,X41,X15,0.428571429,7,129,125,4,4,3
3375,X41,X16,0.571428571,7,129,113,16,3,4
3376,X41,X17,0.285714286,7,129,126,3,5,2
3377,X41,X18,0.285714286,7,129,115,14,5,2
3378,X41,X19,0,7,129,122,7,7,0
3379,X41,X2,0,7,129,121,8,7,0
3380,X41,X20,0,7,129,121,8,7,0
3381,X41,X21,0,7,129,122,7,7,0
3382,X41,X22,0,7,129,127,2,7,0
3383,X41,X23,0,7,129,127,2,7,0
3384,X41,X24,0,7,129,103,26,7,0
3385,X41,X25,0,7,129,125,4,7,0
3386,X41,X26,0,7,129,127,2,7,0
3387,X41,X27,0,7,129,124,5,7,0
3388,X41,X28,0,7,129,123,6,7,0
3389,X41,X29,0.857142857,7,129,93,36,1,6
3390,X41,X3,0,7,129,127,2,7,0
3391,X41,X30,0.571428571,7,129,71,58,3,4
3392,X41,X31,0.142857143,7,129,113,16,6,1
3393,X41,X32,0.571428571,7,129,96,33,3,4
3394,X41,X33,0,7,129,117,12,7,0
3395,X41,X34,0,7,129,126,3,7,0
3396,X41,X35,0,7,129,127,2,7,0
3397,X41,X36,0.571428571,7,129,125,4,3,4
3398,X41,X37,1,7,129,114,15,0,7
3399,X41,X38,0.142857143,7,129,127,2,6,1
3400,X41,X39,0.571428571,7,129,118,11,3,4
3401,X41,X4,0,7,129,125,4,7,0
3402,X41,X40,0.428571429,7,129,127,2,4,3
3403,X41,X41,1,7,129,129,0,0,7
3404,X41,X42,0,7,129,126,3,7,0
3405,X41,X43,0,7,129,126,3,7,0
3406,X41,X44,0.571428571,7,129,95,34,3,4
3407,X41,X45,0.142857143,7,129,118,11,6,1
3408,X41,X46,0.714285714,7,129,96,33,2,5
3409,X41,X47,0.142857143,7,129,118,11,6,1
3410,X41,X48,0.571428571,7,129,107,22,3,4
3411,X41,X49,0,7,129,116,13,7,0
3412,X41,X5,0,7,129,126,3,7,0
3413,X41,X50,0,7,129,127,2,7,0
3414,X41,X51,0,7,129,128,1,7,0
3415,X41,X52,0,7,129,127,2,7,0
3416,X41,X53,0,7,129,127,2,7,0
3417,X41,X9,0,7,129,128,1,7,0
3418,X42,Fuma,0.333333333,3,125,80,45,2,1
3419,X42,Cirurgia_coluna,0,2,116,61,55,2,0
3420,X42,Aposentado,0.333333333,3,129,99,30,2,1
3421,X42,Desempregado,0.333333333,3,127,103,24,2,1
3422,X42,Licenca_Medica,0.333333333,3,129,112,17,2,1
3423,X42,Aposentado_Invalidez,0,3,128,120,8,3,0
3424,X42,Analgésicos,0.5,2,128,41,87,1,1
3425,X42,OutraDoenca,0,3,127,77,50,3,0
3426,X42,Dor_costas,1,3,125,37,88,0,3
3427,X42,Dor_pernas,0,3,124,69,55,3,0
3428,X42,Retornar_trabalho,0.333333333,3,116,97,19,2,1
3429,X42,Masc,1,3,133,48,85,0,3
3430,X42,Fem,0,3,133,85,48,3,0
3431,X42,Casado_Amasiado,0.666666667,3,133,80,53,1,2
3432,X42,Solteiro,0.333333333,3,133,75,58,2,1
3433,X42,Separado_Divorciado,0,3,133,126,7,3,0
3434,X42,X4,0,3,133,130,3,3,0
3435,X42,X5,0,3,133,131,2,3,0
3436,X42,X6,0,3,133,123,10,3,0
3437,X42,Livrar_costas,1,2,98,14,84,0,2
3438,X42,Livrar_perna,0,2,98,84,14,2,0
3439,X42,Livrar_perda_sens,0,2,98,98,0,2,0
3440,X42,X1,0,3,133,132,1,3,0
3441,X42,X15,0,3,133,126,7,3,0
3442,X42,X16,0,3,133,113,20,3,0
3443,X42,X17,0,3,133,128,5,3,0
3444,X42,X18,0.666666667,3,133,119,14,1,2
3445,X42,X19,0.666666667,3,133,128,5,1,2
3446,X42,X2,0,3,133,125,8,3,0
3447,X42,X20,0.666666667,3,133,127,6,1,2
3448,X42,X21,0.333333333,3,133,127,6,2,1
3449,X42,X22,0.666666667,3,133,133,0,1,2
3450,X42,X23,0,3,133,131,2,3,0
3451,X42,X24,0,3,133,107,26,3,0
3452,X42,X25,0,3,133,129,4,3,0
3453,X42,X26,0.333333333,3,133,132,1,2,1
3454,X42,X27,0,3,133,128,5,3,0
3455,X42,X28,0,3,133,127,6,3,0
3456,X42,X29,0,3,133,91,42,3,0
3457,X42,X3,0,3,133,131,2,3,0
3458,X42,X30,0.333333333,3,133,72,61,2,1
3459,X42,X31,0,3,133,116,17,3,0
3460,X42,X32,0.333333333,3,133,97,36,2,1
3461,X42,X33,0,3,133,121,12,3,0
3462,X42,X34,0,3,133,130,3,3,0
3463,X42,X35,0,3,133,131,2,3,0
3464,X42,X36,0,3,133,125,8,3,0
3465,X42,X37,0,3,133,111,22,3,0
3466,X42,X38,0,3,133,130,3,3,0
3467,X42,X39,0,3,133,118,15,3,0
3468,X42,X4,0,3,133,129,4,3,0
3469,X42,X40,0,3,133,128,5,3,0
3470,X42,X41,0,3,133,126,7,3,0
3471,X42,X42,1,3,133,133,0,0,3
3472,X42,X43,0.333333333,3,133,131,2,2,1
3473,X42,X44,0.333333333,3,133,96,37,2,1
3474,X42,X45,0,3,133,121,12,3,0
3475,X42,X46,0,3,133,95,38,3,0
3476,X42,X47,0,3,133,121,12,3,0
3477,X42,X48,0,3,133,107,26,3,0
3478,X42,X49,0,3,133,120,13,3,0
3479,X42,X5,0,3,133,130,3,3,0
3480,X42,X50,0,3,133,131,2,3,0
3481,X42,X51,0,3,133,132,1,3,0
3482,X42,X52,0.333333333,3,133,132,1,2,1
3483,X42,X53,0,3,133,131,2,3,0
3484,X42,X9,0,3,133,132,1,3,0
3485,X43,Fuma,0.666666667,3,125,81,44,1,2
3486,X43,Cirurgia_coluna,0.5,2,116,62,54,1,1
3487,X43,Aposentado,0.333333333,3,129,99,30,2,1
3488,X43,Desempregado,0.333333333,3,127,103,24,2,1
3489,X43,Licenca_Medica,0.333333333,3,129,112,17,2,1
3490,X43,Aposentado_Invalidez,0,3,128,120,8,3,0
3491,X43,Analgésicos,1,3,127,42,85,0,3
3492,X43,OutraDoenca,0,3,127,77,50,3,0
3493,X43,Dor_costas,0.666666667,3,125,36,89,1,2
3494,X43,Dor_pernas,0,3,124,69,55,3,0
3495,X43,Retornar_trabalho,0.333333333,3,116,97,19,2,1
3496,X43,Masc,0.333333333,3,133,46,87,2,1
3497,X43,Fem,0.666666667,3,133,87,46,1,2
3498,X43,Casado_Amasiado,1,3,133,81,52,0,3
3499,X43,Solteiro,0,3,133,74,59,3,0
3500,X43,Separado_Divorciado,0,3,133,126,7,3,0
3501,X43,X4,0,3,133,130,3,3,0
3502,X43,X5,0,3,133,131,2,3,0
3503,X43,X6,0,3,133,123,10,3,0
3504,X43,Livrar_costas,1,2,98,14,84,0,2
3505,X43,Livrar_perna,0,2,98,84,14,2,0
3506,X43,Livrar_perda_sens,0,2,98,98,0,2,0
3507,X43,X1,0,3,133,132,1,3,0
3508,X43,X15,0,3,133,126,7,3,0
3509,X43,X16,0,3,133,113,20,3,0
3510,X43,X17,0,3,133,128,5,3,0
3511,X43,X18,0.666666667,3,133,119,14,1,2
3512,X43,X19,0.333333333,3,133,127,6,2,1
3513,X43,X2,0.333333333,3,133,126,7,2,1
3514,X43,X20,0.666666667,3,133,127,6,1,2
3515,X43,X21,0.666666667,3,133,128,5,1,2
3516,X43,X22,0.333333333,3,133,132,1,2,1
3517,X43,X23,0,3,133,131,2,3,0
3518,X43,X24,0,3,133,107,26,3,0
3519,X43,X25,0,3,133,129,4,3,0
3520,X43,X26,0.333333333,3,133,132,1,2,1
3521,X43,X27,0,3,133,128,5,3,0
3522,X43,X28,0.333333333,3,133,128,5,2,1
3523,X43,X29,0,3,133,91,42,3,0
3524,X43,X3,0,3,133,131,2,3,0
3525,X43,X30,0.333333333,3,133,72,61,2,1
3526,X43,X31,0,3,133,116,17,3,0
3527,X43,X32,0,3,133,96,37,3,0
3528,X43,X33,0,3,133,121,12,3,0
3529,X43,X34,0.333333333,3,133,131,2,2,1
3530,X43,X35,0,3,133,131,2,3,0
3531,X43,X36,0,3,133,125,8,3,0
3532,X43,X37,0,3,133,111,22,3,0
3533,X43,X38,0,3,133,130,3,3,0
3534,X43,X39,0,3,133,118,15,3,0
3535,X43,X4,0,3,133,129,4,3,0
3536,X43,X40,0,3,133,128,5,3,0
3537,X43,X41,0,3,133,126,7,3,0
3538,X43,X42,0.333333333,3,133,131,2,2,1
3539,X43,X43,1,3,133,133,0,0,3
3540,X43,X44,0,3,133,95,38,3,0
3541,X43,X45,0,3,133,121,12,3,0
3542,X43,X46,0,3,133,95,38,3,0
3543,X43,X47,0,3,133,121,12,3,0
3544,X43,X48,0,3,133,107,26,3,0
3545,X43,X49,0,3,133,120,13,3,0
3546,X43,X5,0,3,133,130,3,3,0
3547,X43,X50,0.333333333,3,133,132,1,2,1
3548,X43,X51,0,3,133,132,1,3,0
3549,X43,X52,0.333333333,3,133,132,1,2,1
3550,X43,X53,0.666666667,3,133,133,0,1,2
3551,X43,X9,0,3,133,132,1,3,0
3552,X44,Fuma,0.297297297,37,91,56,35,26,11
3553,X44,Cirurgia_coluna,0.514285714,35,83,46,37,17,18
3554,X44,Aposentado,0.315789474,38,94,75,19,26,12
3555,X44,Desempregado,0.078947368,38,92,70,22,35,3
3556,X44,Licenca_Medica,0.157894737,38,94,82,12,32,6
3557,X44,Aposentado_Invalidez,0.108108108,37,94,90,4,33,4
3558,X44,Analgésicos,0.868421053,38,92,37,55,5,33
3559,X44,OutraDoenca,0.378378378,37,93,57,36,23,14
3560,X44,Dor_costas,0.891891892,37,91,33,58,4,33
3561,X44,Dor_pernas,0.837837838,37,90,66,24,6,31
3562,X44,Retornar_trabalho,0.205882353,34,85,72,13,27,7
3563,X44,Masc,0.763157895,38,98,39,59,9,29
3564,X44,Fem,0.236842105,38,98,59,39,29,9
3565,X44,Casado_Amasiado,0.5,38,98,62,36,19,19
3566,X44,Solteiro,0.315789474,38,98,51,47,26,12
3567,X44,Separado_Divorciado,0.052631579,38,98,93,5,36,2
3568,X44,X4,0,38,98,95,3,38,0
3569,X44,X5,0,38,98,96,2,38,0
3570,X44,X6,0.131578947,38,98,93,5,33,5
3571,X44,Livrar_costas,0.777777778,36,64,6,58,8,28
3572,X44,Livrar_perna,0.222222222,36,64,58,6,28,8
3573,X44,Livrar_perda_sens,0,36,64,64,0,36,0
3574,X44,X1,0,38,98,97,1,38,0
3575,X44,X15,0.052631579,38,98,93,5,36,2
3576,X44,X16,0.421052632,38,98,94,4,22,16
3577,X44,X17,0,38,98,93,5,38,0
3578,X44,X18,0,38,98,82,16,38,0
3579,X44,X19,0,38,98,91,7,38,0
3580,X44,X2,0.026315789,38,98,91,7,37,1
3581,X44,X20,0,38,98,90,8,38,0
3582,X44,X21,0,38,98,91,7,38,0
3583,X44,X22,0,38,98,96,2,38,0
3584,X44,X23,0.026315789,38,98,97,1,37,1
3585,X44,X24,0.078947368,38,98,75,23,35,3
3586,X44,X25,0,38,98,94,4,38,0
3587,X44,X26,0,38,98,96,2,38,0
3588,X44,X27,0.052631579,38,98,95,3,36,2
3589,X44,X28,0,38,98,92,6,38,0
3590,X44,X29,0.815789474,38,98,87,11,7,31
3591,X44,X3,0,38,98,96,2,38,0
3592,X44,X30,0.868421053,38,98,69,29,5,33
3593,X44,X31,0.105263158,38,98,85,13,34,4
3594,X44,X32,0.842105263,38,98,93,5,6,32
3595,X44,X33,0.078947368,38,98,89,9,35,3
3596,X44,X34,0,38,98,95,3,38,0
3597,X44,X35,0,38,98,96,2,38,0
3598,X44,X36,0.078947368,38,98,93,5,35,3
3599,X44,X37,0.421052632,38,98,92,6,22,16
3600,X44,X38,0.026315789,38,98,96,2,37,1
3601,X44,X39,0.342105263,38,98,96,2,25,13
3602,X44,X4,0,38,98,94,4,38,0
3603,X44,X40,0.026315789,38,98,94,4,37,1
3604,X44,X41,0.105263158,38,98,95,3,34,4
3605,X44,X42,0.026315789,38,98,96,2,37,1
3606,X44,X43,0,38,98,95,3,38,0
3607,X44,X44,1,38,98,98,0,0,38
3608,X44,X45,0.184210526,38,98,93,5,31,7
3609,X44,X46,0.894736842,38,98,94,4,4,34
3610,X44,X47,0.157894737,38,98,92,6,32,6
3611,X44,X48,0.578947368,38,98,94,4,16,22
3612,X44,X49,0.157894737,38,98,91,7,32,6
3613,X44,X5,0.026315789,38,98,96,2,37,1
3614,X44,X50,0,38,98,96,2,38,0
3615,X44,X51,0,38,98,97,1,38,0
3616,X44,X52,0.026315789,38,98,97,1,37,1
3617,X44,X53,0,38,98,96,2,38,0
3618,X44,X9,0,38,98,97,1,38,0
3619,X45,Fuma,0.545454545,11,117,77,40,5,6
3620,X45,Cirurgia_coluna,0.7,10,108,60,48,3,7
3621,X45,Aposentado,0.181818182,11,121,92,29,9,2
3622,X45,Desempregado,0.090909091,11,119,95,24,10,1
3623,X45,Licenca_Medica,0.090909091,11,121,104,17,10,1
3624,X45,Aposentado_Invalidez,0.1,10,121,114,7,9,1
3625,X45,Analgésicos,0.75,12,118,39,79,3,9
3626,X45,OutraDoenca,0.416666667,12,118,73,45,7,5
3627,X45,Dor_costas,0.75,12,116,34,82,3,9
3628,X45,Dor_pernas,1,12,115,72,43,0,12
3629,X45,Retornar_trabalho,0.2,10,109,91,18,8,2
3630,X45,Masc,0.666666667,12,124,44,80,4,8
3631,X45,Fem,0.333333333,12,124,80,44,8,4
3632,X45,Casado_Amasiado,0.166666667,12,124,71,53,10,2
3633,X45,Solteiro,0.75,12,124,74,50,3,9
3634,X45,Separado_Divorciado,0,12,124,117,7,12,0
3635,X45,X4,0,12,124,121,3,12,0
3636,X45,X5,0,12,124,122,2,12,0
3637,X45,X6,0.083333333,12,124,115,9,11,1
3638,X45,Livrar_costas,0.666666667,12,88,10,78,4,8
3639,X45,Livrar_perna,0.333333333,12,88,78,10,8,4
3640,X45,Livrar_perda_sens,0,12,88,88,0,12,0
3641,X45,X1,0,12,124,123,1,12,0
3642,X45,X15,0.166666667,12,124,119,5,10,2
3643,X45,X16,0.166666667,12,124,106,18,10,2
3644,X45,X17,0,12,124,119,5,12,0
3645,X45,X18,0,12,124,108,16,12,0
3646,X45,X19,0,12,124,117,7,12,0
3647,X45,X2,0.083333333,12,124,117,7,11,1
3648,X45,X20,0,12,124,116,8,12,0
3649,X45,X21,0,12,124,117,7,12,0
3650,X45,X22,0,12,124,122,2,12,0
3651,X45,X23,0.083333333,12,124,123,1,11,1
3652,X45,X24,0.083333333,12,124,99,25,11,1
3653,X45,X25,0,12,124,120,4,12,0
3654,X45,X26,0,12,124,122,2,12,0
3655,X45,X27,0,12,124,119,5,12,0
3656,X45,X28,0,12,124,118,6,12,0
3657,X45,X29,0.25,12,124,85,39,9,3
3658,X45,X3,0,12,124,122,2,12,0
3659,X45,X30,0.833333333,12,124,72,52,2,10
3660,X45,X31,0.583333333,12,124,114,10,5,7
3661,X45,X32,0.25,12,124,90,34,9,3
3662,X45,X33,0.666666667,12,124,120,4,4,8
3663,X45,X34,0,12,124,121,3,12,0
3664,X45,X35,0,12,124,122,2,12,0
3665,X45,X36,0.166666667,12,124,118,6,10,2
3666,X45,X37,0.083333333,12,124,103,21,11,1
3667,X45,X38,0.166666667,12,124,123,1,10,2
3668,X45,X39,0.083333333,12,124,110,14,11,1
3669,X45,X4,0,12,124,120,4,12,0
3670,X45,X40,0.166666667,12,124,121,3,10,2
3671,X45,X41,0.083333333,12,124,118,6,11,1
3672,X45,X42,0,12,124,121,3,12,0
3673,X45,X43,0,12,124,121,3,12,0
3674,X45,X44,0.583333333,12,124,93,31,5,7
3675,X45,X45,1,12,124,124,0,0,12
3676,X45,X46,0.583333333,12,124,93,31,5,7
3677,X45,X47,0.833333333,12,124,122,2,2,10
3678,X45,X48,0.25,12,124,101,23,9,3
3679,X45,X49,0.666666667,12,124,119,5,4,8
3680,X45,X5,0.083333333,12,124,122,2,11,1
3681,X45,X50,0,12,124,122,2,12,0
3682,X45,X51,0,12,124,123,1,12,0
3683,X45,X52,0,12,124,122,2,12,0
3684,X45,X53,0,12,124,122,2,12,0
3685,X45,X9,0,12,124,123,1,12,0
3686,X46,Fuma,0.297297297,37,91,56,35,26,11
3687,X46,Cirurgia_coluna,0.5,34,84,46,38,17,17
3688,X46,Aposentado,0.289473684,38,94,74,20,27,11
3689,X46,Desempregado,0.105263158,38,92,71,21,34,4
3690,X46,Licenca_Medica,0.105263158,38,94,80,14,34,4
3691,X46,Aposentado_Invalidez,0.131578947,38,93,90,3,33,5
3692,X46,Analgésicos,0.868421053,38,92,37,55,5,33
3693,X46,OutraDoenca,0.459459459,37,93,60,33,20,17
3694,X46,Dor_costas,0.837837838,37,91,31,60,6,31
3695,X46,Dor_pernas,0.864864865,37,90,67,23,5,32
3696,X46,Retornar_trabalho,0.257142857,35,84,73,11,26,9
3697,X46,Masc,0.736842105,38,98,38,60,10,28
3698,X46,Fem,0.263157895,38,98,60,38,28,10
3699,X46,Casado_Amasiado,0.5,38,98,62,36,19,19
3700,X46,Solteiro,0.289473684,38,98,50,48,27,11
3701,X46,Separado_Divorciado,0.052631579,38,98,93,5,36,2
3702,X46,X4,0,38,98,95,3,38,0
3703,X46,X5,0,38,98,96,2,38,0
3704,X46,X6,0.157894737,38,98,94,4,32,6
3705,X46,Livrar_costas,0.75,36,64,5,59,9,27
3706,X46,Livrar_perna,0.25,36,64,59,5,27,9
3707,X46,Livrar_perda_sens,0,36,64,64,0,36,0
3708,X46,X1,0,38,98,97,1,38,0
3709,X46,X15,0.052631579,38,98,93,5,36,2
3710,X46,X16,0.421052632,38,98,94,4,22,16
3711,X46,X17,0.026315789,38,98,94,4,37,1
3712,X46,X18,0.052631579,38,98,84,14,36,2
3713,X46,X19,0.052631579,38,98,93,5,36,2
3714,X46,X2,0.052631579,38,98,92,6,36,2
3715,X46,X20,0,38,98,90,8,38,0
3716,X46,X21,0.026315789,38,98,92,6,37,1
3717,X46,X22,0,38,98,96,2,38,0
3718,X46,X23,0.026315789,38,98,97,1,37,1
3719,X46,X24,0.131578947,38,98,77,21,33,5
3720,X46,X25,0,38,98,94,4,38,0
3721,X46,X26,0,38,98,96,2,38,0
3722,X46,X27,0.026315789,38,98,94,4,37,1
3723,X46,X28,0,38,98,92,6,38,0
3724,X46,X29,0.789473684,38,98,86,12,8,30
3725,X46,X3,0.026315789,38,98,97,1,37,1
3726,X46,X30,0.868421053,38,98,69,29,5,33
3727,X46,X31,0.105263158,38,98,85,13,34,4
3728,X46,X32,0.789473684,38,98,91,7,8,30
3729,X46,X33,0.078947368,38,98,89,9,35,3
3730,X46,X34,0,38,98,95,3,38,0
3731,X46,X35,0,38,98,96,2,38,0
3732,X46,X36,0.078947368,38,98,93,5,35,3
3733,X46,X37,0.447368421,38,98,93,5,21,17
3734,X46,X38,0.026315789,38,98,96,2,37,1
3735,X46,X39,0.394736842,38,98,98,0,23,15
3736,X46,X4,0.026315789,38,98,95,3,37,1
3737,X46,X40,0.026315789,38,98,94,4,37,1
3738,X46,X41,0.131578947,38,98,96,2,33,5
3739,X46,X42,0,38,98,95,3,38,0
3740,X46,X43,0,38,98,95,3,38,0
3741,X46,X44,0.894736842,38,98,94,4,4,34
3742,X46,X45,0.184210526,38,98,93,5,31,7
3743,X46,X46,1,38,98,98,0,0,38
3744,X46,X47,0.210526316,38,98,94,4,30,8
3745,X46,X48,0.631578947,38,98,96,2,14,24
3746,X46,X49,0.184210526,38,98,92,6,31,7
3747,X46,X5,0.026315789,38,98,96,2,37,1
3748,X46,X50,0,38,98,96,2,38,0
3749,X46,X51,0,38,98,97,1,38,0
3750,X46,X52,0,38,98,96,2,38,0
3751,X46,X53,0,38,98,96,2,38,0
3752,X46,X9,0,38,98,97,1,38,0
3753,X47,Fuma,0.583333333,12,116,77,39,5,7
3754,X47,Cirurgia_coluna,0.666666667,9,109,60,49,3,6
3755,X47,Aposentado,0.090909091,11,121,91,30,10,1
3756,X47,Desempregado,0.181818182,11,119,96,23,9,2
3757,X47,Licenca_Medica,0.090909091,11,121,104,17,10,1
3758,X47,Aposentado_Invalidez,0.181818182,11,120,114,6,9,2
3759,X47,Analgésicos,0.666666667,12,118,38,80,4,8
3760,X47,OutraDoenca,0.416666667,12,118,73,45,7,5
3761,X47,Dor_costas,0.666666667,12,116,33,83,4,8
3762,X47,Dor_pernas,1,12,115,72,43,0,12
3763,X47,Retornar_trabalho,0.272727273,11,108,91,17,8,3
3764,X47,Masc,0.666666667,12,124,44,80,4,8
3765,X47,Fem,0.333333333,12,124,80,44,8,4
3766,X47,Casado_Amasiado,0.166666667,12,124,71,53,10,2
3767,X47,Solteiro,0.666666667,12,124,73,51,4,8
3768,X47,Separado_Divorciado,0,12,124,117,7,12,0
3769,X47,X4,0.083333333,12,124,122,2,11,1
3770,X47,X5,0,12,124,122,2,12,0
3771,X47,X6,0.083333333,12,124,115,9,11,1
3772,X47,Livrar_costas,0.583333333,12,88,9,79,5,7
3773,X47,Livrar_perna,0.416666667,12,88,79,9,7,5
3774,X47,Livrar_perda_sens,0,12,88,88,0,12,0
3775,X47,X1,0,12,124,123,1,12,0
3776,X47,X15,0.25,12,124,120,4,9,3
3777,X47,X16,0.083333333,12,124,105,19,11,1
3778,X47,X17,0,12,124,119,5,12,0
3779,X47,X18,0.083333333,12,124,109,15,11,1
3780,X47,X19,0.083333333,12,124,118,6,11,1
3781,X47,X2,0.166666667,12,124,118,6,10,2
3782,X47,X20,0,12,124,116,8,12,0
3783,X47,X21,0,12,124,117,7,12,0
3784,X47,X22,0,12,124,122,2,12,0
3785,X47,X23,0.083333333,12,124,123,1,11,1
3786,X47,X24,0.166666667,12,124,100,24,10,2
3787,X47,X25,0,12,124,120,4,12,0
3788,X47,X26,0,12,124,122,2,12,0
3789,X47,X27,0,12,124,119,5,12,0
3790,X47,X28,0,12,124,118,6,12,0
3791,X47,X29,0.25,12,124,85,39,9,3
3792,X47,X3,0.083333333,12,124,123,1,11,1
3793,X47,X30,0.75,12,124,71,53,3,9
3794,X47,X31,0.666666667,12,124,115,9,4,8
3795,X47,X32,0.166666667,12,124,89,35,10,2
3796,X47,X33,0.583333333,12,124,119,5,5,7
3797,X47,X34,0,12,124,121,3,12,0
3798,X47,X35,0,12,124,122,2,12,0
3799,X47,X36,0.25,12,124,119,5,9,3
3800,X47,X37,0.083333333,12,124,103,21,11,1
3801,X47,X38,0.25,12,124,124,0,9,3
3802,X47,X39,0.083333333,12,124,110,14,11,1
3803,X47,X4,0.083333333,12,124,121,3,11,1
3804,X47,X40,0.25,12,124,122,2,9,3
3805,X47,X41,0.083333333,12,124,118,6,11,1
3806,X47,X42,0,12,124,121,3,12,0
3807,X47,X43,0,12,124,121,3,12,0
3808,X47,X44,0.5,12,124,92,32,6,6
3809,X47,X45,0.833333333,12,124,122,2,2,10
3810,X47,X46,0.666666667,12,124,94,30,4,8
3811,X47,X47,1,12,124,124,0,0,12
3812,X47,X48,0.25,12,124,101,23,9,3
3813,X47,X49,0.75,12,124,120,4,3,9
3814,X47,X5,0.083333333,12,124,122,2,11,1
3815,X47,X50,0,12,124,122,2,12,0
3816,X47,X51,0,12,124,123,1,12,0
3817,X47,X52,0,12,124,122,2,12,0
3818,X47,X53,0,12,124,122,2,12,0
3819,X47,X9,0,12,124,123,1,12,0
3820,X48,Fuma,0.2,25,103,62,41,20,5
3821,X48,Cirurgia_coluna,0.375,24,94,48,46,15,9
3822,X48,Aposentado,0.384615385,26,106,85,21,16,10
3823,X48,Desempregado,0.115384615,26,104,82,22,23,3
3824,X48,Licenca_Medica,0.115384615,26,106,91,15,23,3
3825,X48,Aposentado_Invalidez,0.076923077,26,105,99,6,24,2
3826,X48,Analgésicos,0.846153846,26,104,38,66,4,22
3827,X48,OutraDoenca,0.538461538,26,104,68,36,12,14
